date,close
1984-09-13,0.104432
1984-09-20,0.102896
1984-09-27,0.0977319
1984-10-04,0.0964857
1984-10-11,0.0901151
1984-10-18,0.0971138
1984-10-25,0.0959075
1984-11-01,0.0950002
1984-11-08,0.093764
1984-11-15,0.0901151
1984-11-23,0.0901151
1984-11-30,0.093764
1984-12-07,0.103494
1984-12-14,0.100165
1984-12-21,0.102597
1984-12-31,0.110513
1985-01-08,0.106236
1985-01-15,0.113853
1985-01-22,0.114162
1985-01-29,0.113534
1985-02-05,0.11173
1985-02-12,0.112946
1985-02-20,0.100165
1985-02-27,0.0952893
1985-03-06,0.093465
1985-03-13,0.0825083
1985-03-20,0.0843328
1985-03-27,0.0831065
1985-04-03,0.0797567
1985-04-11,0.081292
1985-04-18,0.0867654
1985-04-25,0.0834056
1985-05-02,0.0730472
1985-05-09,0.0761278
1985-05-16,0.081292
1985-05-23,0.0749015
1985-05-31,0.0660485
1985-06-07,0.0621106
1985-06-14,0.0560192
1985-06-21,0.0612033
1985-06-28,0.0685011
1985-07-08,0.0666666
1985-07-15,0.0672648
1985-07-22,0.0639349
1985-07-29,0.0608843
1985-08-05,0.0584418
1985-08-12,0.0569264
1985-08-19,0.0569264
1985-08-26,0.0575345
1985-09-03,0.0560192
1985-09-10,0.0584418
1985-09-17,0.0578435
1985-09-24,0.0627286
1985-10-01,0.0599771
1985-10-08,0.0575345
1985-10-15,0.0645431
1985-10-22,0.0685011
1985-10-29,0.067883
1985-11-05,0.0706345
1985-11-12,0.0755096
1985-11-19,0.0730472
1985-11-26,0.0736653
1985-12-04,0.0779423
1985-12-11,0.0749015
1985-12-18,0.0843328
1985-12-26,0.0825083
1986-01-03,0.0849309
1986-01-10,0.0861472
1986-01-17,0.0910124
1986-01-24,0.0858382
1986-01-31,0.0876925
1986-02-07,0.0910124
1986-02-14,0.0901151
1986-02-24,0.0977319
1986-03-03,0.093465
1986-03-10,0.093465
1986-03-17,0.0986292
1986-03-24,0.101391
1986-04-01,0.103494
1986-04-08,0.10473
1986-04-15,0.103814
1986-04-22,0.113534
1986-04-29,0.118698
1986-05-06,0.123813
1986-05-13,0.136703
1986-05-20,0.13428
1986-05-28,0.141309
1986-06-04,0.147051
1986-06-11,0.137032
1986-06-18,0.129923
1986-06-25,0.136045
1986-07-02,0.137032
1986-07-10,0.13428
1986-07-17,0.122367
1986-07-24,0.125746
1986-07-31,0.118698
1986-08-07,0.120562
1986-08-14,0.136703
1986-08-21,0.135746
1986-08-28,0.143402
1986-09-05,0.133363
1986-09-12,0.120562
1986-09-19,0.127551
1986-09-26,0.129923
1986-10-03,0.128179
1986-10-10,0.126056
1986-10-17,0.127551
1986-10-24,0.125467
1986-10-31,0.131539
1986-11-07,0.135746
1986-11-14,0.133612
1986-11-21,0.136703
1986-12-01,0.152235
1986-12-08,0.161298
1986-12-15,0.158606
1986-12-22,0.159863
1986-12-30,0.155546
1987-01-07,0.169832
1987-01-14,0.182683
1987-01-21,0.186032
1987-01-28,0.21002
1987-02-04,0.208833
1987-02-11,0.214346
1987-02-19,0.236857
1987-02-26,0.26239
1987-03-05,0.260017
1987-03-12,0.247535
1987-03-19,0.259698
1987-03-26,0.255082
1987-04-02,0.272499
1987-04-09,0.269338
1987-04-16,0.271273
1987-04-24,0.283734
1987-05-01,0.303544
1987-05-08,0.299896
1987-05-15,0.297423
1987-05-22,0.28187
1987-06-01,0.295519
1987-06-08,0.295519
1987-06-15,0.2984
1987-06-22,0.319057
1987-06-29,0.309915
1987-07-07,0.2984
1987-07-14,0.326614
1987-07-21,0.31446
1987-07-28,0.318429
1987-08-04,0.32124
1987-08-11,0.376861
1987-08-18,0.371078
1987-08-25,0.395703
1987-09-01,0.399391
1987-09-09,0.401555
1987-09-16,0.393968
1987-09-23,0.420378
1987-09-30,0.429939
1987-10-07,0.422541
1987-10-14,0.405154
1987-10-21,0.30799
1987-10-28,0.255082
1987-11-04,0.274024
1987-11-11,0.283396
1987-11-18,0.275789
1987-11-25,0.277643
1987-12-03,0.231962
1987-12-10,0.264543
1987-12-17,0.298629
1987-12-24,0.324231
1988-01-04,0.340611
1988-01-11,0.323284
1988-01-18,0.325397
1988-01-25,0.311201
1988-02-01,0.317781
1988-02-08,0.294941
1988-02-16,0.313812
1988-02-23,0.325397
1988-03-01,0.329066
1988-03-08,0.351886
1988-03-15,0.342466
1988-03-22,0.334878
1988-03-29,0.312068
1988-04-06,0.317781
1988-04-13,0.313812
1988-04-20,0.302607
1988-04-27,0.317781
1988-05-04,0.319655
1988-05-11,0.300822
1988-05-18,0.302607
1988-05-25,0.292936
1988-06-02,0.317781
1988-06-09,0.33119
1988-06-16,0.338567
1988-06-23,0.342466
1988-06-30,0.351886
1988-07-08,0.34436
1988-07-15,0.342466
1988-07-22,0.323284
1988-07-29,0.337949
1988-08-05,0.336644
1988-08-12,0.323284
1988-08-19,0.310223
1988-08-26,0.306286
1988-09-02,0.302607
1988-09-12,0.312068
1988-09-19,0.317781
1988-09-26,0.325397
1988-10-03,0.323284
1988-10-10,0.292936
1988-10-17,0.292936
1988-10-24,0.304541
1988-10-31,0.293893
1988-11-07,0.285569
1988-11-14,0.295817
1988-11-21,0.27856
1988-11-29,0.279757
1988-12-06,0.300822
1988-12-13,0.294941
1988-12-20,0.312068
1988-12-28,0.306286
1989-01-05,0.32151
1989-01-12,0.325397
1989-01-19,0.30799
1989-01-26,0.317781
1989-02-02,0.302607
1989-02-09,0.290992
1989-02-16,0.277094
1989-02-24,0.274024
1989-03-03,0.264543
1989-03-10,0.266387
1989-03-17,0.265481
1989-03-27,0.256937
1989-04-03,0.266387
1989-04-10,0.281561
1989-04-17,0.298629
1989-04-24,0.305329
1989-05-01,0.296755
1989-05-08,0.32151
1989-05-15,0.350102
1989-05-22,0.350102
1989-05-30,0.361677
1989-06-06,0.355885
1989-06-13,0.369015
1989-06-20,0.327312
1989-06-27,0.324231
1989-07-05,0.30799
1989-07-12,0.304541
1989-07-19,0.30799
1989-07-26,0.290992
1989-08-02,0.30799
1989-08-09,0.334878
1989-08-16,0.307452
1989-08-23,0.333074
1989-08-30,0.338567
1989-09-07,0.340611
1989-09-14,0.340611
1989-09-21,0.340611
1989-09-28,0.346453
1989-10-05,0.346453
1989-10-12,0.371078
1989-10-19,0.371078
1989-10-26,0.34436
1989-11-02,0.334878
1989-11-09,0.350102
1989-11-16,0.340611
1989-11-24,0.340611
1989-12-01,0.334878
1989-12-08,0.317781
1989-12-15,0.256937
1989-12-22,0.277643
1990-01-02,0.283396
1990-01-09,0.286147
1990-01-16,0.265481
1990-01-23,0.256937
1990-01-30,0.258801
1990-02-06,0.264543
1990-02-13,0.26239
1990-02-21,0.258801
1990-02-28,0.258801
1990-03-07,0.269338
1990-03-14,0.281561
1990-03-21,0.316644
1990-03-28,0.313812
1990-04-04,0.313812
1990-04-11,0.323284
1990-04-19,0.306286
1990-04-26,0.295817
1990-05-03,0.304541
1990-05-10,0.315069
1990-05-17,0.316006
1990-05-24,0.319655
