date,close
2010-06-28,1.13333
2010-06-29,1.59267
2010-06-30,1.58867
2010-07-01,1.464
2010-07-02,1.28
2010-07-06,1.074
2010-07-07,1.05333
2010-07-08,1.164
2010-07-09,1.16
2010-07-12,1.13667
2010-07-13,1.20933
2010-07-14,1.32267
2010-07-15,1.326
2010-07-16,1.376
2010-07-19,1.46067
2010-07-20,1.35333
2010-07-21,1.348
2010-07-22,1.4
2010-07-23,1.41933
2010-07-26,1.39667
2010-07-27,1.37
2010-07-28,1.38133
2010-07-29,1.35667
2010-07-30,1.32933
2010-08-02,1.39467
2010-08-03,1.46333
2010-08-04,1.41733
2010-08-05,1.36333
2010-08-06,1.306
2010-08-09,1.30667
2010-08-10,1.26867
2010-08-11,1.19333
2010-08-12,1.17333
2010-08-13,1.22133
2010-08-16,1.252
2010-08-17,1.27667
2010-08-18,1.25133
2010-08-19,1.25267
2010-08-20,1.27333
2010-08-23,1.342
2010-08-24,1.28
2010-08-25,1.32667
2010-08-26,1.31667
2010-08-27,1.31333
2010-08-30,1.32467
2010-08-31,1.29867
2010-09-01,1.36333
2010-09-02,1.404
2010-09-03,1.40333
2010-09-07,1.36933
2010-09-08,1.39333
2010-09-09,1.38067
2010-09-10,1.34467
2010-09-13,1.38133
2010-09-14,1.408
2010-09-15,1.46533
2010-09-16,1.396
2010-09-17,1.34867
2010-09-20,1.40333
2010-09-21,1.38467
2010-09-22,1.32467
2010-09-23,1.304
2010-09-24,1.34
2010-09-27,1.36867
2010-09-28,1.42667
2010-09-29,1.46533
2010-09-30,1.36067
2010-10-01,1.37333
2010-10-04,1.39933
2010-10-05,1.408
2010-10-06,1.364
2010-10-07,1.362
2010-10-08,1.362
2010-10-11,1.34933
2010-10-12,1.34933
2010-10-13,1.36933
2010-10-14,1.38333
2010-10-15,1.36933
2010-10-18,1.34867
2010-10-19,1.33667
2010-10-20,1.37667
2010-10-21,1.38333
2010-10-22,1.38133
2010-10-25,1.39
2010-10-26,1.424
2010-10-27,1.4
2010-10-28,1.41267
2010-10-29,1.456
2010-11-01,1.42733
2010-11-02,1.41667
2010-11-03,1.45133
2010-11-04,1.66
2010-11-05,1.62933
2010-11-08,1.66533
2010-11-09,1.642
2010-11-10,1.95733
2010-11-11,1.86933
2010-11-12,1.98933
2010-11-15,2.05333
2010-11-16,1.978
2010-11-17,1.966
2010-11-18,1.99267
2010-11-19,2.066
2010-11-22,2.22667
2010-11-23,2.30467
2010-11-24,2.36467
2010-11-26,2.35467
2010-11-29,2.28867
2010-11-30,2.35533
2010-12-01,2.29
2010-12-02,2.15667
2010-12-03,2.09933
2010-12-06,2.02067
2010-12-07,2.104
2010-12-08,2.158
2010-12-09,2.13667
2010-12-10,2.10133
2010-12-13,2.03667
2010-12-14,1.902
2010-12-15,1.97333
2010-12-16,2.054
2010-12-17,2.09067
2010-12-20,2.11333
2010-12-21,2.15067
2010-12-22,2.17533
2010-12-23,2.006
2010-12-27,1.70333
2010-12-28,1.76067
2010-12-29,1.84867
2010-12-30,1.76667
2010-12-31,1.77533
2011-01-03,1.77467
2011-01-04,1.778
