date,close
1990-12-19,99.98
1990-12-21,109.13
1990-12-25,120.25
1990-12-27,125.28
1990-12-31,127.61
1991-01-03,130.14
1991-01-07,132.06
1991-01-09,133.34
1991-01-11,134.6
1991-01-15,134.74
1991-01-17,134.25
1991-01-22,133.72
1991-01-24,132.61
1991-01-28,131.46
1991-01-30,130.44
1991-02-01,129.51
1991-02-05,128.58
1991-02-07,129.79
1991-02-11,130.97
1991-02-13,131.92
1991-02-19,133.13
1991-02-21,134.28
1991-02-25,134.4
1991-02-27,133.47
1991-03-01,132.53
1991-03-05,131.46
1991-03-07,130.41
1991-03-11,129.31
1991-03-13,126.15
1991-03-15,125.17
1991-03-19,124.22
1991-03-21,123.12
1991-03-25,122.12
1991-03-27,121.12
1991-03-29,120.19
1991-04-02,121.21
1991-04-04,121.72
1991-04-08,121.09
1991-04-10,120.16
1991-04-12,119.21
1991-04-16,118.34
1991-04-18,117.45
1991-04-22,116.63
1991-04-24,115.79
1991-04-26,115.56
1991-04-30,113.94
1991-05-03,112.41
1991-05-07,110.82
1991-05-09,109.29
1991-05-13,107.84
1991-05-15,106.57
1991-05-17,106.75
1991-05-21,108.81
1991-05-23,109.08
1991-05-27,110.66
1991-05-29,112.75
1991-05-31,114.83
1991-06-04,117.12
1991-06-06,119.35
1991-06-10,121.67
1991-06-12,124.11
1991-06-14,124.53
1991-06-18,127.03
1991-06-20,129.57
1991-06-24,132.17
1991-06-26,134.83
1991-06-28,137.56
1991-07-02,135.96
1991-07-04,136.63
1991-07-08,135.28
1991-07-10,133.99
1991-07-12,132.8
1991-07-16,134.47
1991-07-18,137.17
1991-07-22,138.07
1991-07-24,140.68
1991-07-26,140.66
1991-07-30,142.39
1991-08-01,145.24
1991-08-05,148.15
1991-08-07,151.12
1991-08-09,154.1
1991-08-13,157.07
1991-08-15,160.21
1991-08-19,163.21
1991-08-21,166.49
1991-08-23,169.81
1991-08-27,173.19
1991-08-29,176.66
1991-09-02,180.22
1991-09-04,183.69
1991-09-06,187.36
1991-09-10,188.33
1991-09-12,186.22
1991-09-16,189.66
1991-09-18,187.63
1991-09-20,185.92
1991-09-24,184.08
1991-09-26,182.33
1991-09-30,180.92
1991-10-04,184.29
1991-10-08,187.49
1991-10-10,191.01
1991-10-14,194.67
1991-10-16,198.57
1991-10-18,202.51
1991-10-22,206.53
1991-10-24,210.07
1991-10-28,213.98
1991-10-30,216.43
1991-11-01,220.72
1991-11-05,224.65
1991-11-07,228.93
1991-11-11,233.55
1991-11-13,236.67
1991-11-15,238.25
1991-11-19,242.24
1991-11-21,246.31
1991-11-25,250.85
1991-11-27,255.45
1991-11-29,259.6
1991-12-03,264.81
1991-12-05,266.66
1991-12-09,270.27
1991-12-11,273.71
1991-12-13,277.0
1991-12-17,278.68
1991-12-19,280.17
1991-12-23,285.65
1991-12-25,287.15
1991-12-27,290.85
1991-12-31,292.75
1992-01-03,296.52
1992-01-07,298.77
1992-01-09,300.62
1992-01-13,303.06
1992-01-15,306.63
1992-01-17,307.38
1992-01-21,307.87
1992-01-23,308.53
1992-01-27,311.61
1992-01-29,312.42
1992-01-31,313.24
1992-02-07,314.72
1992-02-11,316.43
1992-02-13,317.04
1992-02-17,319.77
1992-02-19,342.41
1992-02-21,359.59
1992-02-25,360.37
1992-02-27,362.45
1992-03-02,365.39
1992-03-04,368.32
1992-03-06,371.76
1992-03-10,375.23
1992-03-12,376.92
1992-03-16,377.05
1992-03-18,377.66
1992-03-20,377.99
1992-03-24,378.69
1992-03-26,379.13
1992-03-30,381.44
1992-04-01,381.01
1992-04-03,381.33
1992-04-07,381.93
1992-04-09,381.65
1992-04-13,391.11
1992-04-15,406.72
1992-04-17,414.42
1992-04-21,410.06
1992-04-23,407.25
1992-04-27,424.58
1992-04-29,444.16
1992-05-04,453.62
1992-05-06,449.96
1992-05-08,468.11
1992-05-12,506.53
1992-05-14,523.36
1992-05-18,571.82
1992-05-20,616.99
1992-05-22,1339.99
1992-05-26,1301.35
1992-05-28,1160.17
1992-06-01,1183.24
1992-06-03,1059.07
1992-06-05,1105.76
1992-06-09,1126.62
1992-06-11,1178.3
1992-06-15,1171.85
1992-06-17,1169.57
1992-06-19,1171.94
1992-06-23,1158.17
1992-06-25,1160.23
1992-06-29,1169.51
1992-07-01,1194.18
1992-07-03,1189.16
1992-07-07,1206.46
1992-07-09,1178.53
1992-07-13,1136.33
1992-07-15,1107.69
1992-07-17,1125.56
1992-07-21,1082.39
1992-07-23,1014.57
1992-07-27,1149.33
1992-07-29,1087.12
1992-07-31,1052.07
1992-08-04,1035.63
1992-08-06,1002.17
1992-08-10,964.09
1992-08-12,781.21
1992-08-14,858.38
1992-08-18,933.44
1992-08-20,932.32
1992-08-24,884.1
1992-08-26,877.89
1992-08-28,848.2
1992-09-01,824.96
1992-09-03,764.11
1992-09-07,702.83
1992-09-09,635.74
