date,close
1997-09-26,98.87
1997-10-06,115.03
1997-10-14,111.44
1997-10-22,111.19
1997-10-30,85.27
1997-11-10,81.77
1997-11-18,72.18
1997-11-26,72.65
1997-12-04,74.84
1997-12-15,76.13
1997-12-23,79.47
1998-01-06,88.97
1998-01-15,70.62
1998-01-23,65.98
1998-02-02,67.39
1998-02-10,69.71
1998-02-18,71.44
1998-02-26,73.76
1998-03-06,77.85
1998-03-17,78.43
1998-03-25,79.11
1998-04-02,76.19
1998-04-10,72.69
1998-04-20,74.95
1998-04-28,74.06
1998-05-08,73.98
1998-05-19,57.03
1998-05-27,43.8
1998-06-04,51.58
1998-06-15,38.54
1998-06-23,42.11
1998-07-01,35.82
1998-07-09,32.53
1998-07-17,48.53
1998-07-27,35.72
1998-08-04,35.11
1998-08-12,24.8
1998-08-20,20.13
1998-08-28,21.32
1998-09-07,40.76
1998-09-15,25.84
1998-09-23,26.49
1998-10-01,23.39
1998-10-09,20.3
1998-10-19,23.46
1998-10-27,31.85
1998-11-04,35.83
1998-11-13,38.4
1998-11-23,46.86
1998-12-01,47.86
1998-12-09,45.23
1998-12-18,46.24
1998-12-28,46.35
1999-01-11,49.6
1999-01-19,44.36
1999-01-27,44.16
1999-02-04,45.47
1999-02-12,53.59
1999-02-22,70.36
1999-03-02,70.28
1999-03-11,77.61
1999-03-19,86.28
1999-03-29,89.64
1999-04-06,85.62
1999-04-14,82.06
1999-04-22,89.53
1999-04-30,96.6
1999-05-13,92.92
1999-05-21,109.97
1999-05-31,107.87
1999-06-08,116.01
1999-06-17,126.45
1999-06-25,129.77
1999-07-05,142.09
1999-07-13,140.49
1999-07-21,127.53
1999-07-29,117.25
1999-08-06,106.32
1999-08-16,106.89
1999-08-24,119.16
1999-09-01,104.91
1999-09-09,107.41
1999-09-17,93.57
1999-09-27,91.14
1999-10-05,92.12
1999-10-13,96.88
1999-10-21,100.62
1999-10-29,106.86
1999-11-09,124.01
1999-11-17,120.32
1999-11-25,123.41
1999-12-03,124.86
1999-12-14,116.8
1999-12-22,149.39
1999-12-30,151.87
2000-01-13,210.05
2000-01-21,215.77
2000-01-31,188.81
2000-02-08,204.87
2000-02-16,202.7
2000-02-24,207.16
2000-03-03,205.49
2000-03-14,245.92
2000-03-22,245.8
2000-03-30,252.08
2000-04-07,247.96
2000-04-17,226.04
2000-04-25,227.77
2000-05-05,249.96
2000-05-17,235.77
2000-05-25,204.83
2000-06-02,224.94
2000-06-13,226.09
2000-06-21,204.15
2000-06-29,189.57
2000-07-07,199.23
2000-07-17,197.96
2000-07-25,194.36
2000-08-02,210.74
2000-08-10,225.54
2000-08-18,229.86
2000-08-28,239.93
2000-09-05,241.56
2000-09-13,221.29
2000-09-21,199.23
2000-09-29,204.61
2000-10-09,198.33
2000-10-17,201.27
2000-10-25,197.29
2000-11-02,196.56
2000-11-14,179.42
2000-11-22,166.01
2000-11-30,149.84
2000-12-08,157.84
2000-12-20,135.21
2000-12-28,144.39
2001-01-11,160.03
2001-01-19,174.9
2001-01-29,169.95
2001-02-06,165.28
2001-02-14,174.15
2001-02-22,161.17
2001-03-02,157.21
2001-03-14,164.43
2001-03-22,163.97
2001-03-30,166.67
2001-04-09,163.76
2001-04-17,165.27
2001-04-25,168.78
2001-05-08,188.47
2001-05-17,196.31
2001-05-25,201.89
2001-06-04,221.46
2001-06-14,213.16
2001-06-22,231.04
2001-07-02,217.9
2001-07-10,213.2
2001-07-18,200.36
2001-07-26,208.33
2001-08-03,200.87
2001-08-13,190.92
2001-08-21,186.62
2001-08-29,196.03
2001-09-06,198.12
2001-09-14,182.54
2001-09-24,175.33
2001-10-02,164.86
2001-10-10,166.56
2001-10-18,174.3
2001-10-26,180.96
2001-11-05,192.67
2001-11-14,220.87
2001-11-22,213.49
2001-11-30,213.32
2001-12-10,226.3
2001-12-19,225.85
2001-12-27,233.35
2002-01-10,265.38
2002-01-18,266.0
2002-01-28,255.91
2002-02-05,255.02
2002-02-13,266.37
2002-02-21,255.34
2002-03-04,278.75
2002-03-13,278.42
2002-03-21,290.64
2002-03-29,302.96
2002-04-08,296.88
2002-04-16,324.99
2002-04-24,339.77
2002-05-07,328.81
2002-05-17,349.08
2002-05-27,345.42
2002-06-05,328.65
2002-06-14,330.68
2002-06-24,298.06
