date,close
1960-01-09,912.3
1960-01-18,946.74
1960-01-25,947.81
1960-02-01,962.7
1960-02-08,977.11
1960-02-15,987.56
1960-02-22,1004.33
1960-02-29,1015.06
1960-03-07,1025.06
1960-03-14,1006.06
1960-03-21,1024.06
1960-03-28,1039.58
1960-04-04,1074.41
1960-04-11,1071.99
1960-04-18,1078.45
1960-04-25,1087.57
1960-05-04,1102.13
1960-05-12,1088.68
1960-05-19,1055.5
1960-05-26,1018.93
1960-06-02,967.22
1960-06-09,1053.1
1960-06-16,1020.02
1960-06-23,1055.2
1960-06-30,1089.63
1960-07-07,1097.15
1960-07-14,1101.71
1960-07-21,1111.55
1960-07-28,1098.33
1960-08-04,1114.39
1960-08-11,1124.5
1960-08-18,1144.94
1960-08-25,1149.7
1960-09-01,1178.43
1960-09-08,1182.94
1960-09-15,1196.54
1960-09-22,1215.33
1960-09-30,1226.47
1960-10-07,1221.14
1960-10-14,1251.71
1960-10-21,1258.82
1960-10-28,1253.43
1960-11-05,1287.12
1960-11-12,1316.88
1960-11-19,1276.16
1960-11-28,1268.49
1960-12-05,1317.7
1960-12-12,1292.45
1960-12-19,1288.46
1960-12-26,1332.63
1961-01-07,1383.06
1961-01-14,1423.51
1961-01-21,1466.93
1961-01-28,1490.15
1961-02-04,1534.13
1961-02-11,1558.32
1961-02-18,1574.29
1961-02-25,1566.75
1961-03-04,1554.61
1961-03-11,1525.26
1961-03-18,1499.26
1961-03-27,1537.16
1961-04-03,1599.66
1961-04-10,1619.59
1961-04-17,1664.14
1961-04-24,1665.78
1961-05-02,1637.44
1961-05-11,1685.86
1961-05-18,1689.41
1961-05-25,1661.16
1961-06-01,1648.86
1961-06-08,1620.66
1961-06-15,1649.25
1961-06-22,1687.29
1961-06-29,1726.91
1961-07-06,1781.61
1961-07-13,1810.97
1961-07-20,1818.15
1961-07-27,1761.17
1961-08-03,1729.85
1961-08-10,1660.04
1961-08-17,1735.07
1961-08-24,1679.41
1961-08-31,1602.37
1961-09-07,1573.89
1961-09-14,1509.68
1961-09-21,1495.59
1961-09-29,1524.73
1961-10-06,1395.31
1961-10-13,1402.64
1961-10-20,1325.46
1961-10-27,1333.99
1961-11-04,1368.46
1961-11-11,1417.54
1961-11-18,1381.62
1961-11-27,1342.45
1961-12-04,1327.35
1961-12-11,1281.65
1961-12-18,1263.47
1961-12-25,1384.37
1962-01-06,1414.84
1962-01-13,1467.21
1962-01-22,1496.54
1962-01-29,1508.37
1962-02-05,1549.86
1962-02-12,1573.7
1962-02-19,1528.26
1962-02-26,1492.44
1962-03-05,1482.27
1962-03-12,1477.14
1962-03-19,1497.31
1962-03-27,1508.36
1962-04-03,1424.09
1962-04-10,1386.53
1962-04-17,1391.26
1962-04-24,1349.21
