date,close
1981-03-09,679.2
1981-03-17,715.9
1981-03-25,739.5
1981-04-02,745.3
1981-04-10,700.1
1981-04-20,686.0
1981-04-28,687.0
1981-05-07,687.9
1981-05-15,689.8
1981-05-25,685.6
1981-06-02,690.9
1981-06-10,653.5
1981-06-18,659.4
1981-06-26,665.5
1981-07-06,669.9
1981-07-14,706.9
1981-07-22,707.0
1981-07-30,722.5
1981-08-07,694.2
1981-08-17,661.7
1981-08-25,615.9
1981-09-03,599.8
1981-09-11,618.3
1981-09-21,596.0
1981-09-29,587.7
1981-10-07,635.0
1981-10-15,653.8
1981-10-23,652.0
1981-11-02,668.4
1981-11-10,655.0
1981-11-18,653.1
1981-11-26,653.1
1981-12-04,657.7
1981-12-14,660.6
1981-12-22,687.3
1981-12-31,722.5
1982-01-11,727.9
1982-01-19,710.3
1982-01-27,703.9
1982-02-04,699.1
1982-02-12,715.1
1982-02-22,708.6
1982-03-02,699.0
1982-03-10,696.3
1982-03-18,698.1
1982-03-26,716.5
1982-04-05,724.2
1982-04-13,743.6
1982-04-21,720.8
1982-04-29,731.3
1982-05-10,738.9
1982-05-18,735.6
1982-05-26,698.7
1982-06-03,695.1
1982-06-11,699.1
1982-06-21,700.6
1982-06-29,728.1
1982-07-07,702.9
1982-07-15,681.4
1982-07-23,729.3
1982-08-02,725.4
1982-08-10,750.7
1982-08-18,719.8
1982-08-26,733.6
1982-09-06,727.9
1982-09-14,746.6
1982-09-22,781.2
1982-09-30,760.6
1982-10-08,786.1
1982-10-18,794.9
1982-10-26,787.6
1982-11-03,756.5
1982-11-11,749.2
1982-11-19,738.6
1982-11-29,740.9
1982-12-07,751.4
1982-12-15,772.8
1982-12-23,774.2
1982-12-31,773.7
1983-01-10,814.5
1983-01-18,834.2
1983-01-26,811.7
1983-02-03,807.9
1983-02-11,837.2
1983-02-21,832.3
1983-03-01,827.2
1983-03-09,824.9
1983-03-17,866.0
1983-03-25,854.0
1983-04-04,877.4
1983-04-12,874.4
1983-04-20,845.1
1983-04-28,881.2
1983-05-09,887.2
1983-05-17,885.7
1983-05-25,899.2
1983-06-02,913.8
1983-06-10,871.1
1983-06-20,852.4
1983-06-28,895.2
1983-07-06,895.5
1983-07-14,908.3
1983-07-22,922.7
1983-08-01,902.3
1983-08-09,892.3
1983-08-17,887.6
1983-08-25,888.1
1983-09-05,873.9
1983-09-13,891.3
1983-09-21,863.8
1983-09-29,868.6
1983-10-07,885.3
1983-10-17,906.8
1983-10-25,910.2
1983-11-02,915.2
1983-11-10,933.4
1983-11-18,949.1
1983-11-28,969.3
1983-12-06,976.6
1983-12-14,986.7
1983-12-22,1017.6
1984-01-02,1026.1
1984-01-10,1046.9
1984-01-18,1013.7
1984-01-26,1029.9
1984-02-03,1016.1
1984-02-13,1048.4
1984-02-21,1089.2
1984-02-29,1135.0
1984-03-08,1110.4
1984-03-16,1089.7
1984-03-26,1102.1
1984-04-03,1095.4
1984-04-11,1110.6
1984-04-19,1116.2
1984-04-30,1138.3
1984-05-10,1094.6
1984-05-18,1105.2
1984-05-30,1027.7
1984-06-07,1075.4
1984-06-15,1039.6
1984-06-25,1033.1
1984-07-03,1048.6
1984-07-11,999.2
1984-07-19,999.9
1984-07-27,999.5
1984-08-06,1058.0
1984-08-14,1092.1
1984-08-22,1090.5
1984-08-31,1103.3
