date,close
1959-09-28,371.93
1959-09-30,375.31
1959-10-02,362.03
1959-10-06,347.45
1959-10-08,355.93
1959-10-12,348.64
1959-10-14,344.81
1959-10-19,328.49
1959-10-21,351.92
1959-10-23,357.05
1959-10-27,362.93
1959-10-29,361.02
1959-11-02,364.9
1959-11-04,372.63
1959-11-06,372.22
1959-11-10,377.69
1959-11-13,377.88
1959-11-17,377.66
1959-11-20,379.48
1959-11-24,374.05
1959-11-26,370.63
1959-11-30,379.51
1959-12-02,383.98
1959-12-04,383.49
1959-12-08,389.37
1959-12-10,393.91
1959-12-14,400.05
1959-12-16,397.03
1959-12-18,394.39
1959-12-22,396.51
1959-12-28,411.46
1959-12-30,412.21
1960-01-04,426.08
1960-01-06,424.44
1960-01-08,419.53
1960-01-12,413.14
1960-01-14,421.65
1960-01-18,418.2
1960-01-20,412.21
1960-01-22,417.23
1960-01-26,412.65
1960-01-28,417.67
1960-02-01,419.83
1960-02-03,426.04
1960-02-05,428.13
1960-02-09,428.35
1960-02-11,420.98
1960-02-15,416.04
1960-02-17,410.68
1960-02-19,415.67
1960-02-23,411.84
1960-02-25,407.0
1960-02-29,410.24
1960-03-02,413.47
1960-03-04,411.31
1960-03-08,410.42
1960-03-10,401.64
1960-03-14,396.96
1960-03-16,405.03
1960-03-18,398.26
1960-03-22,406.96
1960-03-24,412.47
1960-03-28,412.28
1960-03-30,412.02
1960-04-01,415.63
1960-04-05,423.29
1960-04-07,426.94
1960-04-11,425.75
1960-04-13,426.04
1960-04-19,432.74
1960-04-21,429.65
1960-04-25,430.17
1960-04-28,427.46
1960-05-02,434.08
1960-05-04,436.23
1960-05-06,432.7
1960-05-10,432.59
1960-05-12,437.39
1960-05-16,437.72
1960-05-18,426.6
1960-05-20,433.48
1960-05-24,449.4
1960-05-27,466.55
1960-05-31,463.94
1960-06-02,462.9
1960-06-07,466.43
1960-06-09,460.37
1960-06-13,481.24
1960-06-15,494.4
1960-06-21,503.7
1960-06-23,515.97
1960-06-27,527.8
1960-06-29,522.67
1960-07-01,545.99
1960-07-05,547.33
1960-07-07,546.66
1960-07-11,522.0
1960-07-13,523.49
1960-07-15,534.27
1960-07-19,516.5
1960-07-21,524.34
1960-07-25,522.26
1960-07-27,522.15
1960-07-29,527.43
1960-08-02,536.58
1960-08-04,534.2
1960-08-08,538.22
1960-08-10,545.54
1960-08-12,557.33
1960-08-16,564.81
1960-08-18,552.8
1960-08-22,563.32
1960-08-24,576.67
1960-08-26,575.67
1960-08-30,583.55
1960-09-01,591.62
1960-09-05,602.78
1960-09-07,588.98
1960-09-09,579.39
1960-09-13,567.41
1960-09-15,553.87
1960-09-19,551.94
1960-09-21,564.06
1960-09-23,567.08
1960-09-27,546.7
1960-09-29,554.06
1960-10-03,548.18
1960-10-05,549.6
1960-10-07,566.37
1960-10-11,557.56
1960-10-13,565.07
1960-10-17,567.56
1960-10-19,545.58
1960-10-21,542.49
1960-10-25,549.26
1960-10-27,551.68
1960-10-31,543.09
1960-11-02,547.85
1960-11-04,557.37
1960-11-08,561.76
1960-11-10,564.88
1960-11-14,551.72
1960-11-17,539.89
1960-11-21,520.96
1960-11-23,518.91
1960-11-25,538.22
1960-11-29,533.19
1960-12-01,543.31
1960-12-05,540.78
1960-12-07,543.16
1960-12-09,536.99
1960-12-13,532.41
1960-12-15,520.14
1960-12-19,525.12
1960-12-21,532.53
1960-12-23,531.45
1960-12-27,526.09
1960-12-29,534.09
1961-01-03,527.24
1961-01-05,531.22
1961-01-09,523.45
1961-01-11,523.19
1961-01-13,514.86
1961-01-17,523.71
1961-01-19,533.6
1961-01-23,537.77
1961-01-25,536.06
1961-01-27,531.78
1961-01-31,531.78
1961-02-02,524.72
1961-02-06,508.68
1961-02-08,518.47
1961-02-10,522.71
1961-02-14,525.76
1961-02-16,526.39
1961-02-20,525.5
1961-02-22,535.43
1961-02-24,536.13
1961-02-28,539.18
1961-03-02,543.05
1961-03-06,518.43
1961-03-08,532.93
1961-03-10,531.93
1961-03-14,527.28
1961-03-16,527.91
1961-03-20,525.31
1961-03-22,518.76
1961-03-24,517.83
1961-03-28,527.69
1961-03-30,536.24
1961-04-05,540.34
1961-04-07,540.56
1961-04-11,541.67
1961-04-13,541.01
1961-04-17,543.09
1961-04-19,539.18
1961-04-21,539.96
1961-04-25,536.77
1961-04-27,542.16
1961-05-02,544.13
1961-05-04,546.1
1961-05-08,549.78
1961-05-10,550.82
1961-05-15,555.77
1961-05-17,567.34
1961-05-19,572.77
1961-05-24,579.46
1961-05-26,570.98
1961-05-30,571.28
1961-06-02,578.38
1961-06-06,591.48
1961-06-08,581.95
1961-06-12,571.47
1961-06-14,582.48
1961-06-16,578.79
1961-06-20,568.71
1961-06-22,567.41
1961-06-26,553.84
1961-06-28,558.3
1961-06-30,554.1
1961-07-04,542.68
1961-07-06,545.1
1961-07-10,534.39
1961-07-12,528.58
1961-07-14,534.61
1961-07-18,527.91
1961-07-20,498.87
1961-07-24,520.44
1961-07-26,528.25
1961-07-28,526.91
1961-08-01,526.2
1961-08-03,542.9
1961-08-07,526.8
1961-08-09,531.41
1961-08-11,528.47
1961-08-15,516.64
1961-08-17,519.4
1961-08-21,516.9
1961-08-23,495.04
1961-08-25,475.21
1961-08-29,492.95
1961-08-31,474.88
1961-09-04,470.12
1961-09-06,455.98
1961-09-08,470.86
1961-09-12,488.94
1961-09-14,488.71
1961-09-18,482.09
1961-09-20,486.85
1961-09-22,487.08
1961-09-26,483.13
1961-09-28,477.07
1961-10-02,481.16
1961-10-04,479.34
1961-10-06,479.56
1961-10-10,481.61
1961-10-12,479.34
1961-10-16,474.5
1961-10-18,487.82
1961-10-20,489.68
1961-10-24,496.23
1961-10-26,497.27
1961-10-30,500.43
1961-11-01,501.51
1961-11-03,501.88
1961-11-07,511.36
1961-11-09,514.12
1961-11-13,530.81
1961-11-15,529.62
1961-11-17,515.12
1961-11-21,511.77
1961-11-24,511.21
1961-11-28,507.2
1961-11-30,509.95
1961-12-04,497.68
1961-12-06,500.17
1961-12-08,500.5
1961-12-12,492.28
1961-12-14,486.03
1961-12-18,485.66
1961-12-20,489.23
1961-12-22,490.39
1961-12-28,487.45
1962-01-02,494.7
1962-01-04,483.54
1962-01-08,474.13
1962-01-10,481.79
1962-01-12,488.68
1962-01-16,490.83
1962-01-18,485.14
1962-01-22,479.12
1962-01-24,482.76
1962-01-26,478.6
1962-01-30,476.4
1962-02-01,481.91
1962-02-05,476.07
1962-02-07,471.23
1962-02-09,475.99
1962-02-13,480.6
1962-02-15,478.86
1962-02-19,474.77
1962-02-21,474.58
1962-02-23,472.42
1962-02-27,469.45
1962-03-01,474.36
1962-03-05,479.23
1962-03-07,478.63
1962-03-09,475.58
1962-03-13,477.63
1962-03-15,478.22
1962-03-19,474.21
1962-03-21,467.48
1962-03-23,454.76
1962-03-27,452.67
1962-03-29,464.43
1962-04-02,470.82
1962-04-04,462.94
1962-04-06,452.52
1962-04-10,450.81
1962-04-12,456.43
1962-04-16,452.78
1962-04-18,453.64
1962-04-24,458.59
1962-04-26,451.52
1962-04-30,448.43
1962-05-03,444.27
1962-05-07,448.58
1962-05-09,438.24
1962-05-11,434.45
1962-05-15,419.98
1962-05-18,411.61
1962-05-22,410.09
1962-05-24,398.89
1962-05-28,381.97
1962-05-30,399.6
1962-06-04,401.16
1962-06-06,401.5
1962-06-08,401.68
1962-06-13,392.76
1962-06-15,386.77
1962-06-19,388.96
1962-06-22,378.44
1962-06-26,364.19
1962-06-28,362.37
1962-07-02,371.85
1962-07-04,393.5
1962-07-06,388.11
1962-07-10,399.49
1962-07-12,397.48
1962-07-16,390.86
1962-07-18,385.95
1962-07-20,387.85
1962-07-24,377.28
1962-07-26,368.54
1962-07-30,362.44
1962-08-01,366.65
1962-08-03,354.89
1962-08-07,342.58
1962-08-09,357.94
1962-08-13,373.3
1962-08-15,390.52
1962-08-17,381.71
1962-08-21,380.07
1962-08-23,383.83
1962-08-27,381.08
1962-08-29,382.42
1962-08-31,383.09
1962-09-04,380.63
1962-09-06,374.64
1962-09-10,372.93
1962-09-12,375.72
1962-09-14,373.68
1962-09-18,372.63
1962-09-20,365.27
1962-09-24,356.75
1962-09-26,361.36
1962-09-28,354.52
1962-10-02,349.2
1962-10-04,344.78
1962-10-08,339.24
1962-10-10,333.1
1962-10-12,319.86
1962-10-16,334.92
1962-10-18,340.35
1962-10-22,334.92
1962-10-24,316.62
1962-10-26,333.92
1962-10-30,353.44
1962-11-01,346.26
1962-11-05,350.06
1962-11-07,356.75
1962-11-09,358.43
1962-11-13,363.63
1962-11-15,362.78
1962-11-19,361.29
1962-11-22,382.6
1962-11-26,393.09
1962-11-28,398.71
1962-11-30,404.14
1962-12-04,390.93
1962-12-06,400.42
1962-12-10,393.65
1962-12-12,393.2
1962-12-14,385.13
1962-12-18,384.94
1962-12-20,387.1
1962-12-24,387.88
1962-12-28,383.9
1963-01-02,383.46
1963-01-04,382.08
1963-01-08,374.01
1963-01-10,368.51
1963-01-14,364.56
1963-01-16,365.42
1963-01-18,371.63
1963-01-22,370.44
1963-01-24,371.11
1963-01-28,370.25
1963-01-30,366.68
1963-02-01,367.35
1963-02-05,366.98
1963-02-07,367.5
1963-02-11,362.15
1963-02-13,361.07
1963-02-15,362.96
1963-02-19,357.53
1963-02-21,350.24
1963-02-25,346.67
1963-02-27,350.91
1963-03-01,348.83
1963-03-05,352.22
1963-03-07,357.35
1963-03-11,362.15
1963-03-13,359.24
1963-03-15,358.02
1963-03-19,359.02
1963-03-21,360.77
1963-03-25,362.22
1963-03-27,364.3
1963-03-29,364.19
1963-04-02,367.61
1963-04-04,368.28
1963-04-08,373.64
1963-04-10,373.79
1963-04-16,378.73
1963-04-18,375.91
1963-04-22,381.3
1963-04-24,381.11
1963-04-26,383.23
1963-04-30,380.63
1963-05-03,388.18
1963-05-07,405.48
1963-05-09,419.24
1963-05-13,442.56
1963-05-15,428.35
1963-05-17,433.78
1963-05-21,417.12
1963-05-24,430.32
1963-05-28,425.22
1963-05-30,432.03
1963-06-04,437.5
1963-06-07,431.44
1963-06-11,431.4
1963-06-14,434.23
1963-06-19,433.89
1963-06-21,432.77
1963-06-25,428.46
1963-06-27,423.48
1963-07-01,423.96
1963-07-03,422.14
1963-07-05,428.5
1963-07-09,427.72
1963-07-11,428.46
1963-07-15,431.51
1963-07-17,435.04
1963-07-19,425.08
1963-07-23,424.7
1963-07-25,431.44
1963-07-29,435.82
1963-07-31,433.0
1963-08-02,431.99
1963-08-06,433.44
1963-08-08,435.94
1963-08-12,439.73
1963-08-14,448.99
1963-08-16,448.77
1963-08-20,454.46
1963-08-22,452.56
1963-08-27,448.66
1963-08-29,451.26
1963-09-02,453.64
1963-09-04,458.29
1963-09-06,462.53
1963-09-10,462.6
1963-09-12,456.28
1963-09-16,454.38
1963-09-18,457.32
1963-09-20,457.99
1963-09-24,454.57
1963-09-26,453.71
1963-09-30,452.15
1963-10-02,457.28
1963-10-04,453.42
1963-10-08,450.48
1963-10-10,448.36
1963-10-14,443.9
1963-10-16,443.3
1963-10-18,445.27
1963-10-22,440.77
1963-10-24,431.44
1963-10-28,434.82
1963-10-30,439.66
1963-11-01,440.18
1963-11-05,435.16
1963-11-07,434.52
1963-11-11,430.99
1963-11-13,433.67
1963-11-15,435.08
1963-11-19,431.77
1963-11-22,425.3
1963-11-26,426.94
1963-11-28,422.32
1963-12-02,426.64
1963-12-04,434.67
1963-12-06,430.8
1963-12-10,426.86
1963-12-12,431.03
1963-12-16,428.46
1963-12-18,432.48
1963-12-20,430.43
1963-12-27,441.78
1963-12-31,438.95
1964-01-03,450.78
1964-01-07,451.15
1964-01-09,458.62
1964-01-13,462.98
1964-01-15,467.07
1964-01-17,464.54
1964-01-21,455.57
1964-01-23,467.74
1964-01-27,463.16
1964-01-29,472.12
1964-01-31,475.58
1964-02-04,473.2
1964-02-06,473.31
1964-02-10,479.9
1964-02-12,478.89
1964-02-14,478.74
1964-02-18,482.8
1964-02-20,482.06
1964-02-24,480.57
1964-02-26,482.87
1964-02-28,488.64
1964-03-03,495.85
1964-03-05,492.65
1964-03-09,499.57
1964-03-11,508.39
1964-03-13,507.57
1964-03-17,508.83
1964-03-19,507.87
1964-03-23,507.2
1964-03-25,497.27
1964-03-31,509.73
1964-04-02,512.66
1964-04-06,514.12
1964-04-08,506.16
1964-04-10,504.26
1964-04-14,496.41
1964-04-16,498.75
1964-04-20,503.03
1964-04-22,503.85
1964-04-24,505.19
1964-04-28,503.96
1964-04-30,500.35
1964-05-05,491.73
1964-05-08,488.9
1964-05-12,501.02
1964-05-14,492.1
1964-05-19,497.6
1964-05-21,494.51
1964-05-25,484.66
1964-05-27,481.72
1964-06-01,477.18
1964-06-03,467.18
1964-06-05,477.0
1964-06-09,479.97
1964-06-11,479.41
1964-06-15,472.79
1964-06-18,469.78
1964-06-22,475.96
1964-06-24,485.22
1964-06-26,479.82
1964-06-30,485.51
1964-07-02,489.2
1964-07-06,495.07
1964-07-08,490.94
1964-07-10,496.6
1964-07-14,498.49
1964-07-16,494.96
1964-07-20,496.0
1964-07-22,490.24
1964-07-24,492.8
1964-07-28,496.93
1964-07-30,501.13
1964-08-03,501.21
1964-08-05,501.25
1964-08-07,499.35
1964-08-11,502.62
1964-08-13,510.02
1964-08-17,513.07
1964-08-19,508.95
1964-08-21,512.59
1964-08-25,512.03
1964-08-27,515.31
1964-08-31,518.47
1964-09-02,527.39
1964-09-04,523.86
1964-09-08,523.52
1964-09-10,519.47
1964-09-14,510.36
1964-09-16,515.68
1964-09-18,511.73
1964-09-22,513.41
1964-09-24,510.02
1964-09-28,499.91
1964-09-30,505.52
1964-10-02,507.72
1964-10-06,505.04
1964-10-08,503.66
1964-10-12,501.1
1964-10-14,496.71
1964-10-16,490.68
1964-10-20,488.53
1964-10-22,488.45
1964-10-26,490.2
1964-10-28,482.06
1964-10-30,479.82
1964-11-03,491.06
1964-11-05,483.65
1964-11-09,480.57
1964-11-11,468.78
1964-11-13,481.57
1964-11-17,476.14
1964-11-20,471.57
1964-11-24,467.7
1964-11-26,465.76
1964-11-30,472.79
1964-12-02,479.3
1964-12-07,477.41
1964-12-09,480.49
1964-12-11,476.14
1964-12-15,476.25
1964-12-17,480.2
1964-12-21,478.89
1964-12-23,479.49
1964-12-29,477.22
1964-12-31,477.89
1965-01-05,480.79
1965-01-07,489.75
1965-01-11,488.71
1965-01-13,479.08
1965-01-15,482.2
1965-01-19,477.41
1965-01-21,476.18
1965-01-25,478.19
1965-01-27,482.32
1965-01-29,489.05
1965-02-02,483.88
1965-02-04,483.21
1965-02-08,480.64
1965-02-10,480.31
1965-02-12,475.92
1965-02-16,472.46
1965-02-18,465.88
1965-02-22,459.67
1965-02-24,469.3
1965-02-26,472.83
1965-03-02,471.31
1965-03-04,469.26
1965-03-08,471.75
1965-03-10,466.62
1965-03-12,467.07
1965-03-16,459.89
1965-03-18,457.58
1965-03-22,449.51
1965-03-24,451.52
1965-03-26,453.97
1965-03-30,449.25
1965-04-01,452.71
1965-04-05,456.43
1965-04-07,463.16
1965-04-09,465.58
1965-04-13,463.12
1965-04-15,463.24
1965-04-21,460.04
1965-04-23,457.62
1965-04-27,455.87
1965-04-29,455.39
1965-05-03,456.91
1965-05-05,451.78
1965-05-07,452.26
1965-05-11,454.35
1965-05-13,453.79
1965-05-17,458.36
1965-05-19,455.02
1965-05-21,459.78
1965-05-25,464.91
1965-05-28,465.32
1965-06-01,467.48
1965-06-03,464.43
1965-06-08,462.75
1965-06-10,460.11
1965-06-14,455.72
1965-06-16,453.08
1965-06-21,446.95
1965-06-23,442.93
1965-06-25,431.44
1965-06-29,426.38
1965-07-01,436.68
1965-07-05,429.02
1965-07-07,444.04
1965-07-09,452.67
1965-07-14,451.0
1965-07-16,459.37
1965-07-20,456.43
1965-07-22,447.28
1965-07-26,449.73
1965-07-28,452.11
1965-07-30,459.22
1965-08-03,463.01
1965-08-05,465.39
1965-08-09,466.25
1965-08-11,469.11
1965-08-13,465.17
1965-08-17,461.93
1965-08-19,461.97
1965-08-23,457.25
1965-08-25,458.7
1965-08-27,457.88
1965-09-01,460.86
1965-09-03,462.45
1965-09-07,461.38
1965-09-09,461.23
1965-09-13,464.46
1965-09-15,471.38
1965-09-17,472.57
1965-09-21,469.82
1965-09-23,464.05
1965-09-27,457.28
1965-09-29,458.25
1965-10-01,458.77
1965-10-05,455.57
1965-10-07,453.31
1965-10-11,451.45
1965-10-13,450.07
1965-10-15,453.86
1965-10-19,454.2
1965-10-21,451.37
1965-10-25,447.99
1965-10-27,445.42
1965-10-29,440.36
1965-11-02,431.36
1965-11-04,445.01
1965-11-08,446.31
1965-11-10,447.91
1965-11-12,441.85
1965-11-16,440.06
1965-11-19,435.34
1965-11-23,435.9
1965-11-25,431.62
1965-11-29,427.83
1965-12-01,423.55
1965-12-03,432.96
1965-12-07,426.04
1965-12-09,429.43
1965-12-13,425.89
1965-12-15,431.47
1965-12-17,426.41
1965-12-21,422.44
1965-12-27,422.03
1965-12-29,424.7
1965-12-31,422.36
1966-01-05,420.76
1966-01-07,428.01
1966-01-11,434.0
1966-01-13,446.54
1966-01-17,443.9
1966-01-19,445.53
1966-01-21,445.23
1966-01-25,442.0
1966-01-27,438.35
1966-01-31,444.97
1966-02-02,444.42
1966-02-04,441.85
1966-02-08,435.56
1966-02-10,440.77
1966-02-14,441.81
1966-02-16,447.69
1966-02-18,451.11
1966-02-22,451.3
1966-02-24,446.68
1966-02-28,448.95
1966-03-02,444.9
1966-03-04,444.45
1966-03-08,440.99
1966-03-10,441.37
1966-03-14,437.39
1966-03-16,439.32
1966-03-18,436.94
1966-03-22,436.12
1966-03-25,436.68
1966-03-29,433.85
1966-03-31,429.8
1966-04-04,430.28
1966-04-06,429.91
1966-04-12,430.62
1966-04-14,430.25
1966-04-18,428.42
1966-04-20,427.68
1966-04-22,426.01
1966-04-26,418.75
1966-04-28,414.25
1966-05-02,406.74
1966-05-04,410.42
1966-05-06,414.1
1966-05-10,410.53
1966-05-12,406.96
1966-05-17,400.53
1966-05-20,398.0
1966-05-24,409.98
1966-05-26,410.12
1966-05-31,400.23
1966-06-02,397.33
1966-06-06,401.53
1966-06-08,395.99
1966-06-13,385.32
1966-06-15,381.26
1966-06-20,375.16
1966-06-22,370.81
1966-06-24,367.58
1966-06-28,356.79
1966-06-30,362.52
1966-07-04,368.95
1966-07-06,361.63
1966-07-08,357.83
1966-07-12,359.21
1966-07-14,358.58
1966-07-18,356.64
1966-07-20,351.1
1966-07-22,341.36
1966-07-26,339.31
1966-07-28,342.43
1966-08-01,340.05
1966-08-03,340.87
1966-08-05,345.86
1966-08-09,351.99
1966-08-11,368.91
1966-08-15,362.41
1966-08-17,355.34
1966-08-19,364.38
1966-08-23,359.06
1966-08-25,358.17
1966-08-29,351.84
1966-08-31,356.23
1966-09-02,353.07
1966-09-06,352.07
1966-09-08,355.75
1966-09-12,362.33
1966-09-14,361.36
1966-09-16,371.48
1966-09-20,373.3
1966-09-22,376.17
1966-09-26,376.8
1966-09-28,373.86
1966-09-30,367.32
1966-10-04,361.03
1966-10-06,364.23
1966-10-10,364.15
1966-10-12,356.68
1966-10-14,357.76
1966-10-18,351.55
1966-10-20,345.56
1966-10-24,343.29
1966-10-26,343.62
1966-10-28,342.32
1966-11-01,339.27
1966-11-03,345.93
1966-11-07,347.42
1966-11-09,344.03
1966-11-11,340.13
1966-11-15,336.74
1966-11-18,335.18
1966-11-22,324.99
1966-11-24,328.56
1966-11-28,344.81
1966-11-30,343.77
1966-12-02,350.69
