date,close
1986-03-13,0.0705757
1986-03-14,0.0705757
1986-03-17,0.0705757
1986-03-18,0.0705757
1986-03-19,0.0705757
1986-03-20,0.0705757
1986-03-21,0.0629513
1986-03-24,0.0629513
1986-03-25,0.0629513
1986-03-26,0.0629513
1986-03-27,0.0705757
1986-03-31,0.0705757
1986-04-01,0.0629513
1986-04-02,0.0705757
1986-04-03,0.0705757
1986-04-04,0.0705757
1986-04-07,0.0629513
1986-04-08,0.0705757
1986-04-09,0.0705757
1986-04-10,0.0705757
1986-04-11,0.0705757
1986-04-14,0.0705757
1986-04-15,0.0705757
1986-04-16,0.0705757
1986-04-17,0.0705757
1986-04-18,0.0705757
1986-04-21,0.0705757
1986-04-22,0.0705757
1986-04-23,0.0705757
1986-04-24,0.0786171
1986-04-25,0.0864202
1986-04-28,0.0864202
1986-04-29,0.0786171
1986-04-30,0.0786171
1986-05-01,0.0786171
1986-05-02,0.0786171
1986-05-05,0.0786171
1986-05-06,0.0786171
1986-05-07,0.0786171
1986-05-08,0.0786171
1986-05-09,0.0786171
1986-05-12,0.0786171
1986-05-13,0.0786171
1986-05-14,0.0786171
1986-05-15,0.0786171
1986-05-16,0.0786171
1986-05-19,0.0786171
1986-05-20,0.0786171
1986-05-21,0.0786171
1986-05-22,0.0786171
1986-05-23,0.0786171
1986-05-27,0.0786171
1986-05-28,0.0786171
1986-05-29,0.0864202
1986-05-30,0.0864202
1986-06-02,0.0864202
1986-06-03,0.0864202
1986-06-04,0.0864202
1986-06-05,0.0864202
1986-06-06,0.0864202
1986-06-09,0.0786171
1986-06-10,0.0786171
1986-06-11,0.0786171
1986-06-12,0.0786171
1986-06-13,0.0786171
1986-06-16,0.0786171
1986-06-17,0.0786171
1986-06-18,0.0786171
1986-06-19,0.0786171
1986-06-20,0.0786171
1986-06-23,0.0786171
1986-06-24,0.0786171
1986-06-25,0.0786171
1986-06-26,0.0705757
1986-06-27,0.0705757
1986-06-30,0.0786171
1986-07-01,0.0786171
1986-07-02,0.0786171
1986-07-03,0.0786171
1986-07-07,0.0705757
1986-07-08,0.0705757
1986-07-09,0.0705757
1986-07-10,0.0629513
1986-07-11,0.0705757
1986-07-14,0.0705757
1986-07-15,0.0705757
1986-07-16,0.0705757
1986-07-17,0.0705757
1986-07-18,0.0705757
1986-07-21,0.0705757
1986-07-22,0.0786171
1986-07-23,0.0705757
1986-07-24,0.0786171
1986-07-25,0.0786171
1986-07-28,0.0786171
1986-07-29,0.0705757
1986-07-30,0.0705757
1986-07-31,0.0705757
1986-08-01,0.0705757
1986-08-04,0.0705757
1986-08-05,0.0705757
1986-08-06,0.0705757
1986-08-07,0.0705757
1986-08-08,0.0705757
1986-08-11,0.0705757
1986-08-12,0.0705757
1986-08-13,0.0705757
1986-08-14,0.0786171
1986-08-15,0.0786171
1986-08-18,0.0705757
1986-08-19,0.0705757
1986-08-20,0.0705757
1986-08-21,0.0705757
1986-08-22,0.0705757
1986-08-25,0.0705757
1986-08-26,0.0705757
1986-08-27,0.0705757
1986-08-28,0.0705757
1986-08-29,0.0705757
1986-09-02,0.0705757
1986-09-03,0.0629513
1986-09-04,0.0705757
1986-09-05,0.0786171
1986-09-08,0.0705757
1986-09-09,0.0786171
1986-09-10,0.0705757
1986-09-11,0.0705757
1986-09-12,0.0705757
1986-09-15,0.0705757
1986-09-16,0.0705757
1986-09-17,0.0705757
1986-09-18,0.0705757
1986-09-19,0.0705757
1986-09-22,0.0705757
1986-09-23,0.0705757
1986-09-24,0.0705757
1986-09-25,0.0705757
1986-09-26,0.0705757
1986-09-29,0.0705757
1986-09-30,0.0705757
1986-10-01,0.0705757
1986-10-02,0.0705757
1986-10-03,0.0705757
1986-10-06,0.0786171
1986-10-07,0.0786171
1986-10-08,0.0786171
1986-10-09,0.0786171
1986-10-10,0.0864202
1986-10-13,0.0786171
1986-10-14,0.0786171
1986-10-15,0.0864202
1986-10-16,0.0864202
1986-10-17,0.0864202
1986-10-20,0.0864202
1986-10-21,0.0942729
1986-10-22,0.0942729
1986-10-23,0.0942729
1986-10-24,0.0942729
1986-10-27,0.0942729
1986-10-28,0.0942729
1986-10-29,0.0942729
1986-10-30,0.0942729
1986-10-31,0.0942729
1986-11-03,0.0942729
1986-11-04,0.102205
1986-11-05,0.109999
1986-11-06,0.109999
1986-11-07,0.109999
1986-11-10,0.102205
1986-11-11,0.102205
1986-11-12,0.102205
1986-11-13,0.102205
1986-11-14,0.102205
1986-11-17,0.102205
1986-11-18,0.102205
1986-11-19,0.102205
1986-11-20,0.109999
1986-11-21,0.117721
1986-11-24,0.125704
1986-11-25,0.125704
1986-11-26,0.125704
1986-11-28,0.117721
1986-12-01,0.117721
1986-12-02,0.117721
1986-12-03,0.117721
1986-12-04,0.117721
1986-12-05,0.117721
1986-12-08,0.117721
1986-12-09,0.117721
1986-12-10,0.117721
1986-12-11,0.117721
1986-12-12,0.117721
1986-12-15,0.109999
1986-12-16,0.109999
1986-12-17,0.117721
1986-12-18,0.117721
1986-12-19,0.117721
1986-12-22,0.117721
1986-12-23,0.117721
1986-12-24,0.117721
1986-12-26,0.117721
1986-12-29,0.117721
1986-12-30,0.117721
1986-12-31,0.117721
1987-01-02,0.117721
1987-01-05,0.125704
1987-01-06,0.125704
1987-01-07,0.133547
1987-01-08,0.133547
1987-01-09,0.141489
1987-01-12,0.149262
1987-01-13,0.149262
1987-01-14,0.149262
1987-01-15,0.157045
1987-01-16,0.149262
1987-01-19,0.157045
1987-01-20,0.157045
1987-01-21,0.165195
1987-01-22,0.180683
1987-01-23,0.165195
1987-01-26,0.165195
1987-01-27,0.17298
1987-01-28,0.17298
1987-01-29,0.165195
1987-01-30,0.180683
1987-02-02,0.180683
1987-02-03,0.17298
1987-02-04,0.17298
1987-02-05,0.17298
1987-02-06,0.165195
1987-02-09,0.165195
1987-02-10,0.165195
1987-02-11,0.17298
1987-02-12,0.188537
1987-02-13,0.188537
1987-02-17,0.188537
1987-02-18,0.17298
1987-02-19,0.165195
1987-02-20,0.165195
1987-02-23,0.180683
1987-02-24,0.188537
1987-02-25,0.180683
1987-02-26,0.188537
1987-02-27,0.188537
1987-03-02,0.180683
1987-03-03,0.180683
1987-03-04,0.196418
1987-03-05,0.204381
1987-03-06,0.204381
1987-03-09,0.196418
1987-03-10,0.204381
1987-03-11,0.212143
1987-03-12,0.212143
1987-03-13,0.204381
1987-03-16,0.204381
1987-03-17,0.204381
1987-03-18,0.220037
1987-03-19,0.220037
1987-03-20,0.220037
1987-03-23,0.220037
1987-03-24,0.220037
1987-03-25,0.220037
1987-03-26,0.220037
1987-03-27,0.22791
1987-03-30,0.235762
1987-03-31,0.235762
1987-04-01,0.220037
1987-04-02,0.235762
1987-04-03,0.243664
1987-04-06,0.243664
1987-04-07,0.22791
1987-04-08,0.235762
1987-04-09,0.235762
1987-04-10,0.235762
1987-04-13,0.22791
1987-04-14,0.22791
1987-04-15,0.235762
1987-04-16,0.243664
1987-04-20,0.235762
1987-04-21,0.235762
1987-04-22,0.243664
1987-04-23,0.243664
1987-04-24,0.243664
1987-04-27,0.243664
1987-04-28,0.2593
1987-04-29,0.251437
1987-04-30,0.251437
1987-05-01,0.2593
1987-05-04,0.2593
1987-05-05,0.282899
1987-05-06,0.275125
1987-05-07,0.290781
1987-05-08,0.306338
1987-05-11,0.298545
1987-05-12,0.290781
1987-05-13,0.298545
1987-05-14,0.298545
1987-05-15,0.290781
1987-05-18,0.282899
1987-05-19,0.275125
1987-05-20,0.267093
1987-05-21,0.275125
1987-05-22,0.267093
1987-05-26,0.267093
1987-05-27,0.267093
1987-05-28,0.282899
1987-05-29,0.282899
1987-06-01,0.275125
1987-06-02,0.275125
1987-06-03,0.275125
1987-06-04,0.275125
1987-06-05,0.267093
1987-06-08,0.267093
1987-06-09,0.267093
1987-06-10,0.251437
1987-06-11,0.235762
1987-06-12,0.243664
1987-06-15,0.243664
1987-06-16,0.243664
1987-06-17,0.251437
1987-06-18,0.2593
1987-06-19,0.2593
1987-06-22,0.251437
1987-06-23,0.251437
1987-06-24,0.2593
1987-06-25,0.2593
1987-06-26,0.2593
1987-06-29,0.251437
1987-06-30,0.251437
1987-07-01,0.251437
1987-07-02,0.243664
1987-07-06,0.235762
1987-07-07,0.220037
1987-07-08,0.22791
1987-07-09,0.235762
1987-07-10,0.235762
1987-07-13,0.243664
1987-07-14,0.2593
1987-07-15,0.251437
1987-07-16,0.251437
1987-07-17,0.251437
1987-07-20,0.243664
1987-07-21,0.243664
1987-07-22,0.243664
1987-07-23,0.235762
1987-07-24,0.243664
1987-07-27,0.243664
1987-07-28,0.243664
1987-07-29,0.243664
1987-07-30,0.235762
1987-07-31,0.22791
1987-08-03,0.22791
1987-08-04,0.22791
1987-08-05,0.235762
1987-08-06,0.243664
1987-08-07,0.251437
1987-08-10,0.251437
1987-08-11,0.251437
1987-08-12,0.243664
1987-08-13,0.251437
1987-08-14,0.251437
1987-08-17,0.251437
1987-08-18,0.251437
1987-08-19,0.251437
1987-08-20,0.2593
1987-08-21,0.2593
1987-08-24,0.275125
1987-08-25,0.282899
1987-08-26,0.282899
1987-08-27,0.282899
1987-08-28,0.290781
1987-08-31,0.290781
1987-09-01,0.275125
1987-09-02,0.282899
1987-09-03,0.282899
1987-09-04,0.275125
1987-09-08,0.275125
1987-09-09,0.275125
1987-09-10,0.282899
1987-09-11,0.282899
1987-09-14,0.290781
1987-09-15,0.290781
1987-09-16,0.282899
1987-09-17,0.282899
1987-09-18,0.282899
1987-09-21,0.2593
1987-09-22,0.282899
1987-09-23,0.298545
1987-09-24,0.298545
1987-09-25,0.306338
1987-09-28,0.314349
1987-09-29,0.314349
1987-09-30,0.322182
1987-10-01,0.337848
1987-10-02,0.353543
1987-10-05,0.385134
1987-10-06,0.361515
1987-10-07,0.353543
1987-10-08,0.353543
1987-10-09,0.353543
1987-10-12,0.353543
1987-10-13,0.361515
1987-10-14,0.34583
1987-10-15,0.34583
1987-10-16,0.314349
1987-10-19,0.220037
1987-10-20,0.235762
1987-10-21,0.275125
1987-10-22,0.2593
1987-10-23,0.235762
1987-10-26,0.188537
1987-10-27,0.204381
1987-10-28,0.204381
1987-10-29,0.235762
1987-10-30,0.243664
1987-11-02,0.243664
1987-11-03,0.235762
1987-11-04,0.235762
1987-11-05,0.243664
1987-11-06,0.235762
1987-11-09,0.22791
1987-11-10,0.22791
1987-11-11,0.243664
1987-11-12,0.243664
1987-11-13,0.235762
1987-11-16,0.235762
1987-11-17,0.22791
1987-11-18,0.235762
1987-11-19,0.22791
1987-11-20,0.235762
1987-11-23,0.235762
1987-11-24,0.235762
1987-11-25,0.22791
1987-11-27,0.220037
1987-11-30,0.220037
1987-12-01,0.212143
1987-12-02,0.212143
1987-12-03,0.196418
1987-12-04,0.204381
1987-12-07,0.212143
1987-12-08,0.235762
1987-12-09,0.22791
1987-12-10,0.235762
1987-12-11,0.235762
1987-12-14,0.251437
1987-12-15,0.251437
1987-12-16,0.267093
1987-12-17,0.251437
1987-12-18,0.251437
1987-12-21,0.251437
1987-12-22,0.2593
1987-12-23,0.2593
1987-12-24,0.2593
1987-12-28,0.251437
1987-12-29,0.267093
1987-12-30,0.275125
1987-12-31,0.267093
1988-01-04,0.275125
1988-01-05,0.282899
1988-01-06,0.282899
1988-01-07,0.298545
1988-01-08,0.275125
1988-01-11,0.282899
1988-01-12,0.275125
1988-01-13,0.275125
1988-01-14,0.275125
1988-01-15,0.282899
1988-01-18,0.282899
1988-01-19,0.282899
1988-01-20,0.267093
1988-01-21,0.267093
1988-01-22,0.267093
1988-01-25,0.275125
1988-01-26,0.267093
1988-01-27,0.275125
1988-01-28,0.275125
1988-01-29,0.275125
1988-02-01,0.267093
1988-02-02,0.275125
1988-02-03,0.2593
1988-02-04,0.251437
1988-02-05,0.251437
1988-02-08,0.251437
1988-02-09,0.2593
1988-02-10,0.2593
1988-02-11,0.267093
1988-02-12,0.267093
1988-02-16,0.282899
1988-02-17,0.282899
1988-02-18,0.282899
1988-02-19,0.290781
1988-02-22,0.290781
1988-02-23,0.290781
1988-02-24,0.290781
1988-02-25,0.282899
1988-02-26,0.282899
1988-02-29,0.290781
1988-03-01,0.290781
1988-03-02,0.290781
1988-03-03,0.298545
1988-03-04,0.298545
1988-03-07,0.306338
1988-03-08,0.314349
1988-03-09,0.314349
1988-03-10,0.306338
1988-03-11,0.306338
1988-03-14,0.314349
1988-03-15,0.306338
1988-03-16,0.314349
1988-03-17,0.314349
1988-03-18,0.282899
1988-03-21,0.290781
1988-03-22,0.298545
1988-03-23,0.290781
1988-03-24,0.275125
1988-03-25,0.275125
1988-03-28,0.275125
1988-03-29,0.275125
1988-03-30,0.267093
1988-03-31,0.275125
1988-04-04,0.267093
1988-04-05,0.275125
1988-04-06,0.282899
1988-04-07,0.282899
1988-04-08,0.282899
1988-04-11,0.282899
1988-04-12,0.275125
1988-04-13,0.282899
1988-04-14,0.2593
1988-04-15,0.267093
1988-04-18,0.267093
1988-04-19,0.267093
1988-04-20,0.267093
1988-04-21,0.267093
1988-04-22,0.267093
1988-04-25,0.267093
1988-04-26,0.275125
1988-04-27,0.275125
1988-04-28,0.275125
1988-04-29,0.267093
1988-05-02,0.267093
1988-05-03,0.275125
1988-05-04,0.282899
1988-05-05,0.282899
1988-05-06,0.282899
1988-05-09,0.282899
1988-05-10,0.282899
1988-05-11,0.275125
1988-05-12,0.275125
1988-05-13,0.275125
1988-05-16,0.282899
1988-05-17,0.282899
1988-05-18,0.275125
1988-05-19,0.282899
1988-05-20,0.275125
1988-05-23,0.267093
1988-05-24,0.275125
1988-05-25,0.275125
1988-05-26,0.275125
1988-05-27,0.275125
1988-05-31,0.282899
1988-06-01,0.290781
1988-06-02,0.290781
1988-06-03,0.290781
1988-06-06,0.298545
1988-06-07,0.298545
1988-06-08,0.306338
1988-06-09,0.298545
1988-06-10,0.306338
1988-06-13,0.306338
1988-06-14,0.306338
1988-06-15,0.314349
1988-06-16,0.314349
1988-06-17,0.306338
1988-06-20,0.306338
1988-06-21,0.314349
1988-06-22,0.329976
1988-06-23,0.322182
1988-06-24,0.322182
1988-06-27,0.314349
1988-06-28,0.322182
1988-06-29,0.322182
1988-06-30,0.329976
1988-07-01,0.329976
1988-07-05,0.337848
1988-07-06,0.337848
1988-07-07,0.337848
1988-07-08,0.337848
1988-07-11,0.329976
1988-07-12,0.322182
1988-07-13,0.329976
1988-07-14,0.329976
1988-07-15,0.329976
1988-07-18,0.329976
1988-07-19,0.322182
1988-07-20,0.314349
1988-07-21,0.298545
1988-07-22,0.298545
1988-07-25,0.298545
1988-07-26,0.282899
1988-07-27,0.282899
