date,close
1986-03-18,0.0705757
1986-03-21,0.0629513
1986-03-27,0.0705757
1986-04-01,0.0629513
1986-04-07,0.0629513
1986-04-10,0.0705757
1986-04-17,0.0705757
1986-04-18,0.0705757
1986-04-25,0.0864202
1986-04-30,0.0786171
1986-05-06,0.0786171
1986-05-08,0.0786171
1986-05-14,0.0786171
1986-05-19,0.0786171
1986-05-27,0.0786171
1986-05-28,0.0786171
1986-06-04,0.0864202
1986-06-09,0.0786171
1986-06-13,0.0786171
1986-06-17,0.0786171
1986-06-23,0.0786171
1986-06-26,0.0705757
1986-07-03,0.0786171
1986-07-07,0.0705757
1986-07-14,0.0705757
1986-07-17,0.0705757
1986-07-23,0.0705757
1986-07-25,0.0786171
1986-07-31,0.0705757
1986-08-05,0.0705757
1986-08-12,0.0705757
1986-08-13,0.0705757
1986-08-20,0.0705757
1986-08-25,0.0705757
1986-08-29,0.0705757
1986-09-03,0.0629513
1986-09-09,0.0786171
1986-09-12,0.0705757
1986-09-19,0.0705757
1986-09-22,0.0705757
1986-09-29,0.0705757
1986-10-02,0.0705757
1986-10-08,0.0786171
1986-10-10,0.0864202
1986-10-16,0.0864202
1986-10-21,0.0942729
1986-10-28,0.0942729
1986-10-29,0.0942729
1986-11-05,0.109999
1986-11-10,0.102205
1986-11-14,0.102205
1986-11-18,0.102205
1986-11-24,0.125704
1986-11-28,0.117721
1986-12-05,0.117721
1986-12-08,0.117721
1986-12-15,0.109999
1986-12-18,0.117721
1986-12-24,0.117721
1986-12-29,0.117721
1987-01-05,0.125704
1987-01-08,0.133547
1987-01-15,0.157045
1987-01-16,0.149262
1987-01-23,0.165195
1987-01-28,0.17298
1987-02-03,0.17298
1987-02-05,0.17298
1987-02-11,0.17298
1987-02-17,0.188537
1987-02-24,0.188537
1987-02-25,0.180683
1987-03-04,0.196418
1987-03-09,0.196418
1987-03-13,0.204381
1987-03-17,0.204381
1987-03-23,0.220037
1987-03-26,0.220037
1987-04-02,0.235762
1987-04-03,0.243664
1987-04-10,0.235762
1987-04-15,0.235762
1987-04-22,0.243664
1987-04-24,0.243664
1987-04-30,0.251437
1987-05-05,0.282899
1987-05-12,0.290781
1987-05-13,0.298545
1987-05-20,0.267093
1987-05-26,0.267093
1987-06-01,0.275125
1987-06-03,0.275125
1987-06-09,0.267093
1987-06-12,0.243664
1987-06-19,0.2593
1987-06-22,0.251437
1987-06-29,0.251437
1987-07-02,0.243664
1987-07-09,0.235762
1987-07-13,0.243664
1987-07-17,0.251437
1987-07-22,0.243664
